,Temperoculture,NGA,Original_culture_name,Period_start,Period_end,Polity_population,Polity_territory,Population_of_the_largest_settlement,Administrative_levels,Military_levels,Religious_levels,Settlement_hierarchy,Largest_communication_distance,Occupational_complexity,Professional_lawyers,Professional_military_officers,Professional_priesthood,Professional_soldiers,Bureaucracy_examination_system,Bureaucracy_merit_promotion,Bureaucracy_source_of_support,Fulltime_bureaucrats,Courts,Formal_legal_code,Judges,Bridges,Burial_site,Canals,Ceremonial_site,Communal_buildings,Drinking_water_supply_systems,Enclosures,Entertainment_buildings,Food_storage_sites,Irrigation_systems,Knowledge/information_buildings,Markets,Mines_or_quarries,Monumental_building_cost,Monumental_building_extent,Monumental_building_height,Ports,Roads,Special_purpose_house,Special_purpose_sites,Specialized_government_buildings,Symbolic_buildings,Trading_emporia,Utilitarian_public_buildings,Other_polity-owned_site,Calendar,Fiction,Geometrical_measurements,History,Lists_tables_and_classifications,Measurement_of_area,Measurement_of_time,Measurement_of_length,Measurement_of_volume,Measurement_of_weight,Mnemonic_devices,Nonphonetic_writing,Phonetic_alphabetic_writing,Philosophy,Practical_literature,Religious_literature,Sacred_texts,Scientific_literature,Script,Nonwritten_records,Written_records,Articles,Debt_and_credit_structures,Foreign_coins,Indigenous_coins,Paper_currency,Precious_metals,Store_of_wealth,Tokens,Fastest_individual_communication,General_postal_service,Postal_stations,Couriers,Peak_date,UTM_zone,Region,Capital,Degree_of_centralization,Language,Linguistic_family,Preceding_(quasi)polity,Relationship_to_preceding_(quasi)polity,Succeeding_(quasi)polity,Supracultural_entity,Scale_of_supracultural_interaction,Suprapolity_relations,High_gods_(creator_gods),Supernatural_enforcement_of_fairness,Supernatural_enforcement_of_human_reciprocity,Supernatural_enforcement_of_ingroup_loyalty,Name_of_official_cult,Largest_scale_ritual_name,Largest_scale_collective_ritual_of_the_official_cult_frequency_for_the_audience,Largest_scale_ritual_frequency_for_ritual_specialist,Largest_scale_ritual_frequency_per_participant,Most_dysphoric_ritual_name,Most_dysphoric_ritual_frequency_for_audience,Most_dysphoric_ritual_frequency_for_ritual_specialist,Most_dysphoric_ritual_frequency_per_participant,Most_euphoric_ritual_name,Most_euphoric_ritual_frequency_for_audience,Most_euphoric_ritual_frequency_for_ritual_specialist,Most_euphoric_ritual_frequency_per_participant,Most_frequent_ritual_name,Most_frequent_ritual_frequency_for_audience,Most_frequent_ritual_frequency_for_ritual_specialist,Most_frequent_ritual_frequency_per_participant,Most_widespread_ritual_name,Most_widespread_ritual_frequency_for_audience,Most_widespread_ritual_frequency_for_ritual_specialist,Most_widespread_ritual_frequency_per_participant,Name_of_other_significant_religious_or_ideological_systems,CC_PolPop,CC_PolTerr,CC_CapPop,CC_Hier,CC_Govt,CC_Infra,CC_Writing,CC_Texts,CC_Money,BasePolity,Percent_CCs_imputed,CCs_imputed,CC_PolPop_Regression_x0,CC_PolPop_Regression_x1,CC_PolPop_Regression_x2,CC_PolTerr_Regression_x0,CC_PolTerr_Regression_x1,CC_PolTerr_Regression_x2,CC_CapPop_Regression_x0,CC_CapPop_Regression_x1,CC_CapPop_Regression_x2,CC_Hier_Regression_x0,CC_Hier_Regression_x1,CC_Hier_Regression_x2,CC_Govt_Regression_x0,CC_Govt_Regression_x1,CC_Govt_Regression_x2,CC_Infra_Regression_x0,CC_Infra_Regression_x1,CC_Infra_Regression_x2,CC_Writing_Regression_x0,CC_Writing_Regression_x1,CC_Writing_Regression_x2
829,ItOstrg+500,['Latium'],Ostrogothic Kingdom,500,600,5500000.0,635000.0,100000.0,5,5.0,5.0,6.0,1300,,1.0,0.0,1.0,1.0,0.1,0.1,state,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,1.0,1.0,1.0,524.0,['33T'],['Europe'],Ravenna,unitary state,Germanic,indo-European,Roman Late Antiquity,continuity,Eastern Roman Empire,,,alliance,moralizing,1.0,1.0,0.0,Christianity,chariot races,,,,,,,,chariot races,,,,baptism,,,once in a lifetime,public oath-swearing,not applicable,,,,6.740362689494244,5.802773725291977,5.0,5.333333333333333,0.7454545454545454,1.0,4.0,1.0,5.0,ItOstrg,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",115.62001399013643,13.88912512841458,6.740362689494244,101.0443356729226,11.957138521355153,5.802773725291977,148.85312452671494,10.30295087092467,5.0,148.00000000000003,10.98981426231965,5.333333333333333,10.781818181818183,1.5360763116651321,0.7454545454545454,19.366666666666667,2.060590174184935,1.0,172.0,8.24236069673974,4.0
830,ItOstrg+600,['Latium'],Ostrogothic Kingdom,600,700,5500000.0,635000.0,100000.0,5,5.0,5.0,6.0,1300,,1.0,0.0,1.0,1.0,0.1,0.1,state,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,1.0,1.0,1.0,524.0,['33T'],['Europe'],Ravenna,unitary state,Germanic,indo-European,Roman Late Antiquity,continuity,Eastern Roman Empire,,,alliance,moralizing,1.0,1.0,0.0,Christianity,chariot races,,,,,,,,chariot races,,,,baptism,,,once in a lifetime,public oath-swearing,not applicable,,,,6.740362689494244,5.802773725291977,5.0,5.333333333333333,0.7454545454545454,1.0,4.0,1.0,5.0,ItOstrg,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",149.1385279300143,34.1557343706231,13.480725378988488,135.3427092331072,29.404648845205603,11.605547450583954,183.5240658074507,25.3367184705501,10.0,187.00000000000006,27.025833035253434,10.666666666666666,16.081818181818186,3.7774743901547425,1.4909090909090907,25.988888888888894,5.067343694110019,2.0,204.0,20.269374776440078,8.0
831,ItPapEM+1000,['Latium'],Patrimony of St Peter,1000,1100,300000.0,14000.0,35000.0,6,6.0,6.0,5.0,140,,1.0,1.0,1.0,1.0,0.0,1.0,land,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,40,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.8,0.0,0.0,1.0,1029.0,['33T'],['Europe'],Rome,loose,Latin,Indo-European,Republic of St Peter First Period,continuity,Papal State,Latin Christendom,17000000,vassalage,moralizing,1.0,1.0,0.0,Christianity,pilgrimage,daily,daily,once in a lifetime,medieval duel,,,,liturgical processions,yearly,monthly,yearly,mass,weekly,daily,daily,baptism,yearly,weekly,once in a lifetime,,5.477121254719663,4.146128035678238,4.544068044350277,5.666666666666668,0.9090909090909092,0.8888888888888888,4.0,1.0,4.0,ItPapEM,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",199.01935937943134,11.168361637136899,16.431363764158988,176.5585479052366,8.454342188686248,12.438384107034715,229.36916384746496,9.26577902202365,13.63220413305083,232.66666666666674,11.554862429950294,17.000000000000004,22.85454545454546,1.853721245446571,2.7272727272727275,35.199999999999996,1.812527439992202,2.6666666666666665,250.0,8.156373479964913,12.0
832,ItPapEM+1100,['Latium'],Patrimony of St Peter,1100,1200,300000.0,6000.0,35000.0,6,6.0,6.0,5.0,140,,1.0,1.0,1.0,1.0,0.0,1.0,land,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,40,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.8,0.0,0.0,1.0,1029.0,['33T'],['Europe'],Rome,loose,Latin,Indo-European,Republic of St Peter First Period,continuity,Papal State,Latin Christendom,17000000,vassalage,moralizing,1.0,1.0,0.0,Christianity,pilgrimage,daily,daily,once in a lifetime,medieval duel,,,,liturgical processions,yearly,monthly,yearly,mass,weekly,daily,daily,baptism,yearly,weekly,once in a lifetime,,5.477121254719663,3.7781512503836434,4.544068044350277,5.666666666666668,0.9090909090909092,0.8888888888888888,4.0,1.0,4.0,ItPapEM,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",210.02152544118783,5.80911530553026,10.954242509439325,185.40364594525084,4.007162747455967,7.556302500767287,240.5152918831432,4.819505356588503,9.088136088700553,244.3333333333334,6.0101499553813245,11.333333333333336,24.41818181818182,0.9641951800076992,1.8181818181818183,37.0111111111111,0.9427686204519722,1.7777777777777777,260.0,4.242458792033877,8.0
833,ItPapEM+1200,['Latium'],Patrimony of St Peter,1200,1300,300000.0,6000.0,35000.0,6,6.0,6.0,5.0,140,,1.0,1.0,1.0,1.0,0.0,1.0,land,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,40,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.8,0.0,0.0,1.0,1029.0,['33T'],['Europe'],Rome,loose,Latin,Indo-European,Republic of St Peter First Period,continuity,Papal State,Latin Christendom,17000000,vassalage,moralizing,1.0,1.0,0.0,Christianity,pilgrimage,daily,daily,once in a lifetime,medieval duel,,,,liturgical processions,yearly,monthly,yearly,mass,weekly,daily,daily,baptism,yearly,weekly,once in a lifetime,,5.477121254719663,3.7781512503836434,4.544068044350277,5.666666666666668,0.9090909090909092,0.8888888888888888,4.0,1.0,4.0,ItPapEM,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",215.4986466959075,11.293210617933559,17.800644077838903,189.1817971956345,7.79012474486022,12.27899156374684,247.05935992749346,9.36935939529345,14.7682211441384,251.00000000000006,11.684032029260896,18.41666666666667,25.33636363636364,1.8744436410578975,2.954545454545455,37.933333333333316,1.8327893379232771,2.888888888888889,266.0,8.247552020654751,13.0
834,ItPapHM+1200,['Latium'],Papal State,1200,1300,300000.0,44000.0,35000.0,5,5.0,6.0,4.0,145,,1.0,1.0,1.0,1.0,0.0,,state,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1,,0.0,0.0,1.0,1239.0,['33T'],['Europe'],Avignon,unitary state,Latin,Indo-European,Republic of St Peter Second Period,continuity,Papal State Babylonian Captivity,Christendom,,alliance,moralizing,1.0,1.0,0.0,Christianity,Jubilee,once in a lifetime,once in a lifetime,once in a lifetime,self-flagellation,once per generation,once per generation,once per generation,liturgical processions,yearly,monthly,yearly,mass,weekly,daily,daily,baptism,monthly,monthly,once in a lifetime,,5.477121254719663,4.643452676486189,4.544068044350277,5.0,0.8181818181818182,0.8888888888888888,4.0,1.0,5.0,ItPapHM,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",220.97576795062716,11.293210617933559,17.800644077838903,192.95994844601813,9.574279376192093,15.091221198580115,253.60342797184373,9.36935939529345,14.7682211441384,257.66666666666674,10.309440025818434,16.25,26.254545454545458,1.6869992769521078,2.659090909090909,38.85555555555553,1.8327893379232771,2.888888888888889,272.0,8.247552020654751,13.0
835,ItPapHM+1300,['Latium'],Papal State,1300,1400,300000.0,44000.0,35000.0,5,5.0,6.0,4.0,145,,1.0,1.0,1.0,1.0,0.0,,state,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1,,0.0,0.0,1.0,1239.0,['33T'],['Europe'],Avignon,unitary state,Latin,Indo-European,Republic of St Peter Second Period,continuity,Papal State Babylonian Captivity,Christendom,,alliance,moralizing,1.0,1.0,0.0,Christianity,Jubilee,once in a lifetime,once in a lifetime,once in a lifetime,self-flagellation,once per generation,once per generation,once per generation,liturgical processions,yearly,monthly,yearly,mass,weekly,daily,daily,baptism,monthly,monthly,once in a lifetime,,5.477121254719663,4.643452676486189,4.544068044350277,5.0,0.8181818181818182,0.8888888888888888,4.0,1.0,5.0,ItPapHM,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",226.45288920534682,5.863254315515381,16.431363764158988,197.60340112250432,4.970812709475537,13.930358029458567,260.147496016194,4.864421533131821,13.63220413305083,263.66666666666674,5.352496359709938,15.0,27.081818181818182,0.8758630406798079,2.4545454545454546,39.77777777777775,0.9515549083928776,2.6666666666666665,278.0,4.281997087767949,12.0
836,ItPapHM+1400,['Latium'],Papal State,1400,1500,300000.0,44000.0,35000.0,5,5.0,6.0,4.0,145,,1.0,1.0,1.0,1.0,0.0,,state,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1,,0.0,0.0,1.0,1239.0,['33T'],['Europe'],Avignon,unitary state,Latin,Indo-European,Republic of St Peter Second Period,continuity,Papal State Babylonian Captivity,Christendom,,alliance,moralizing,1.0,1.0,0.0,Christianity,Jubilee,once in a lifetime,once in a lifetime,once in a lifetime,self-flagellation,once per generation,once per generation,once per generation,liturgical processions,yearly,monthly,yearly,mass,weekly,daily,daily,baptism,monthly,monthly,once in a lifetime,,5.477121254719663,4.643452676486189,4.544068044350277,5.0,0.8181818181818182,0.8888888888888888,4.0,1.0,5.0,ItPapHM,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",237.70816171045013,16.929171139654514,21.90848501887865,206.8903064754767,14.352394512241816,18.573810705944755,271.08950406921633,14.045207694964287,18.176272177401106,274.3333333333334,15.454442536822206,20.0,28.818181818181817,2.5289087787527254,3.272727272727273,41.58888888888885,2.7474564509906148,3.5555555555555554,288.0,12.363554029457767,16.0
837,ItPapM1+1600,['Latium'],Statum Pontificum,1600,1700,1600000.0,44000.0,116695.0,4,5.0,6.0,4.0,519,,1.0,1.0,1.0,1.0,0.0,0.1,state salary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120,220,138.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,72.0,0.0,1.0,1.0,1570.0,['33T'],['Europe'],Rome,unitary,Latin,Indo-European,Papal State Renaissance Period,continuity,Papal States,Roman Catholicism,,alliance,moralizing,1.0,1.0,0.0,Christianity,pilgrimage,daily,daily,once in a lifetime,duel,not applicable,,,confraternity events,not applicable,yearly,monthly,mass,weekly,daily,daily,baptism,monthly,monthly,once in a lifetime,,6.204119982655924,4.643452676486189,5.067052248342464,5.0,0.8272727272727273,1.0,4.0,1.0,5.0,ItPapM1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",255.59352293048164,12.800932406334503,24.816479930623697,220.82066450493528,9.580814686028498,18.573810705944755,289.1142974925551,10.454825746717741,20.268208993369857,290.6666666666668,10.316477149152869,20.0,31.47272727272727,1.7069080374052932,3.3090909090909095,44.32222222222217,2.063295429830573,4.0,304.0,8.253181719322292,16.0
838,ItPapM1+1700,['Latium'],Statum Pontificum,1700,1800,1600000.0,44000.0,99312.0,4,5.0,6.0,4.0,519,,1.0,1.0,1.0,1.0,0.0,0.1,state salary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120,220,138.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,72.0,0.0,1.0,1.0,1570.0,['33T'],['Europe'],Rome,unitary,Latin,Indo-European,Papal State Renaissance Period,continuity,Papal States,Roman Catholicism,,alliance,moralizing,1.0,1.0,0.0,Christianity,pilgrimage,daily,daily,once in a lifetime,duel,not applicable,,,confraternity events,not applicable,yearly,monthly,mass,weekly,daily,daily,baptism,monthly,monthly,once in a lifetime,,6.204119982655924,4.643452676486189,4.9970017280413215,5.0,0.8272727272727273,1.0,4.0,1.0,5.0,ItPapM1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",268.0763965140904,12.647574967981337,21.714419939295734,230.10756985790766,9.46603482851916,16.252084367701663,301.3116835093926,10.18677171737733,17.489506048144627,301.6666666666668,10.192883924987402,17.5,33.13636363636363,1.6864589766797338,2.8954545454545455,46.355555555555505,2.0385767849974807,3.5,314.0,8.154307139989923,14.0
839,ItPapM2+1700,['Latium'],Statum Pontificium,1700,1800,1900000.0,44000.0,135000.0,6,5.0,6.0,4.0,428,,1.0,1.0,1.0,1.0,0.0,0.1,state salary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,72.0,0.0,0.0,1.0,1749.0,['33T'],['Europe'],Rome,unitary,Latin,Indo-European,Papal State Holy Wars,continuity,Napoleonic Empire,Roman Catholicism,,alliance,moralizing,1.0,1.0,0.0,,pilgrimage,daily,daily,once in a lifetime,duel,not applicable,,,confraternity events,not applicable,yearly,monthly,mass,weekly,daily,daily,baptism,monthly,monthly,once in a lifetime,,6.278753600952829,4.643452676486189,5.130333768495007,5.0,0.8272727272727273,1.0,4.0,1.0,6.0,ItPapM2,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",261.79764291313757,12.799721329621772,21.9756376033349,225.46411718142147,9.46603482851916,16.252084367701663,296.1813497408976,10.45857931974256,17.956168189732526,296.6666666666668,10.192883924987402,17.5,32.309090909090905,1.6864589766797338,2.8954545454545455,45.355555555555505,2.0385767849974807,3.5,310.0,8.154307139989923,14.0
840,ItPapM2+1800,['Latium'],Statum Pontificium,1800,1900,2300000.0,44000.0,158000.0,6,5.0,6.0,4.0,428,,1.0,1.0,1.0,1.0,0.0,0.1,state salary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,72.0,0.0,0.0,1.0,1749.0,['33T'],['Europe'],Rome,unitary,Latin,Indo-European,Papal State Holy Wars,continuity,Napoleonic Empire,Roman Catholicism,,alliance,moralizing,1.0,1.0,0.0,,pilgrimage,daily,daily,once in a lifetime,duel,not applicable,,,confraternity events,not applicable,yearly,monthly,mass,weekly,daily,daily,baptism,monthly,monthly,once in a lifetime,,6.361727836017593,4.643452676486189,5.198657086954422,5.0,0.8272727272727273,1.0,4.0,1.0,6.0,ItPapM2,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",274.2805164967463,7.690151145862715,14.313887631039584,234.75102253439385,5.613074598801622,10.447768522093924,306.3086852374339,6.284213940723401,11.69697844564745,306.6666666666668,6.044074301893359,11.25,33.96363636363636,1.0000195663132647,1.8613636363636363,47.355555555555505,1.2088148603786717,2.25,318.0,4.835259441514687,9.0
841,ItPapM2+1900,['Latium'],Statum Pontificium,1900,2000,2300000.0,44000.0,158000.0,6,5.0,6.0,4.0,428,,1.0,1.0,1.0,1.0,0.0,0.1,state salary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,72.0,0.0,0.0,1.0,1749.0,['33T'],['Europe'],Rome,unitary,Latin,Indo-European,Papal State Holy Wars,continuity,Napoleonic Empire,Roman Catholicism,,alliance,moralizing,1.0,1.0,0.0,,pilgrimage,daily,daily,once in a lifetime,duel,not applicable,,,confraternity events,not applicable,yearly,monthly,mass,weekly,daily,daily,baptism,monthly,monthly,once in a lifetime,,6.361727836017593,4.643452676486189,5.198657086954422,5.0,0.8272727272727273,1.0,4.0,1.0,6.0,ItPapM2,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",280.6422443327639,2.289736271848477,4.771295877013195,239.39447521088005,1.671288413151932,3.482589507364642,313.50734232438833,1.871119608341064,3.8989928152158164,312.6666666666668,1.7996182254802644,3.75,34.8,0.2977550154885529,0.6204545454545455,48.388888888888836,0.359923645096053,0.75,324.0,1.439694580384212,3.0
842,ItPapRn+1400,['Latium'],Stato Pontificio,1400,1500,600000.0,44000.0,25000.0,4,5.0,5.0,4.0,430,,1.0,1.0,1.0,1.0,0.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,41,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8.8,0.0,0.0,1.0,1505.0,['33T'],['Europe'],Rome,loose,Latin,Indo-European,Papal State Babylonian Captivity,continuity,Papal State,Christendom,,none,moralizing,1.0,1.0,0.0,Christianity,Jubilee,once in a lifetime,once in a lifetime,once in a lifetime,,,,,liturgical processions,yearly,monthly,yearly,mass,weekly,daily,daily,baptism,monthly,monthly,once in a lifetime,,5.778151250383644,4.643452676486189,4.3979400086720375,4.666666666666667,0.9090909090909092,0.8888888888888888,4.0,1.0,5.0,ItPapRn,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",231.93001046006648,17.859621293624286,23.112605001534575,202.24685379899051,14.352394512241816,18.573810705944755,266.6915640605443,13.59354222888267,17.59176003468815,269.66666666666674,14.424146367700729,18.666666666666668,27.909090909090907,2.8098986430585837,3.6363636363636367,40.69999999999997,2.7474564509906148,3.5555555555555554,284.0,12.363554029457767,16.0
843,ItPapRn+1500,['Latium'],Stato Pontificio,1500,1600,1600000.0,44000.0,55000.0,4,5.0,5.0,4.0,430,,1.0,1.0,1.0,1.0,0.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,41,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8.8,0.0,0.0,1.0,1505.0,['33T'],['Europe'],Rome,loose,Latin,Indo-European,Papal State Babylonian Captivity,continuity,Papal State,Christendom,,none,moralizing,1.0,1.0,0.0,Christianity,Jubilee,once in a lifetime,once in a lifetime,once in a lifetime,,,,,liturgical processions,yearly,monthly,yearly,mass,weekly,daily,daily,baptism,monthly,monthly,once in a lifetime,,6.204119982655924,4.643452676486189,4.740362689494244,4.666666666666667,0.9090909090909092,0.8888888888888888,4.0,1.0,5.0,ItPapRn,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",243.1852829651698,6.570563760406739,13.95926996097583,211.5337591519629,4.917716286044931,10.447768522093924,277.63357211356663,5.020350248842452,10.66581605136205,280.3333333333334,4.942301400942883,10.5,29.64545454545454,0.9627859871966657,2.045454545454546,42.51111111111107,0.9413907430367395,2.0,294.0,4.236258343665329,9.0
844,ItPapRn+1600,['Latium'],Stato Pontificio,1600,1700,1600000.0,44000.0,55000.0,4,5.0,5.0,4.0,430,,1.0,1.0,1.0,1.0,0.0,1.0,state salary,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,41,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8.8,0.0,0.0,1.0,1505.0,['33T'],['Europe'],Rome,loose,Latin,Indo-European,Papal State Babylonian Captivity,continuity,Papal State,Christendom,,none,moralizing,1.0,1.0,0.0,Christianity,Jubilee,once in a lifetime,once in a lifetime,once in a lifetime,,,,,liturgical processions,yearly,monthly,yearly,mass,weekly,daily,daily,baptism,monthly,monthly,once in a lifetime,,6.204119982655924,4.643452676486189,4.740362689494244,4.666666666666667,0.9090909090909092,0.8888888888888888,4.0,1.0,5.0,ItPapRn,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",249.38940294782572,12.800932406334503,24.816479930623697,216.1772118284491,9.580814686028498,18.573810705944755,284.3739348030609,9.780768672972842,18.961450757976976,286.0000000000001,9.628712005876011,18.666666666666668,30.56363636363636,1.8757231180277942,3.6363636363636367,43.43333333333329,1.8340403820716207,3.555555555555556,300.0,8.253181719322292,16.0
